city,price,carat,depth,table,x,y,z,clarity,cut,color
Luxembourg,3752,1.0,57.9,59.0,6.65,6.51,3.8,SI2,Good,E
Luxembourg,684,0.44,63.2,59.0,4.8,4.85,3.05,SI2,Good,E
Luxembourg,4204,1.05,63.2,59.0,6.36,6.43,4.04,SI2,Good,E
Luxembourg,622,0.4,63.5,56.0,4.68,4.71,2.98,SI2,Good,E
Luxembourg,4257,1.06,58.8,61.0,6.63,6.67,3.91,SI2,Good,E
Luxembourg,17115,2.01,62.3,61.0,7.99,8.04,4.99,SI2,Good,E
Luxembourg,3218,0.9,62.0,63.0,6.09,6.14,3.79,SI2,Good,E
Luxembourg,10793,1.61,60.9,62.0,7.46,7.57,4.58,SI2,Good,E
Luxembourg,630,0.35,63.9,55.0,4.5,4.48,2.87,SI2,Good,E
Luxembourg,4077,1.0,61.5,64.0,6.29,6.22,3.85,SI2,Good,E
Luxembourg,4506,1.01,58.5,61.0,6.51,6.55,3.82,SI2,Good,E
Luxembourg,3595,0.9,64.1,58.0,6.04,6.09,3.89,SI2,Good,E
Amsterdam,851,0.35,59.4,55.0,4.6,4.62,2.74,VS1,Good,E
Amsterdam,1951,0.56,59.8,61.0,5.35,5.36,3.2,VS1,Good,E
Amsterdam,15792,1.52,64.0,55.0,7.27,7.19,4.63,VS1,Good,E
Zurich,2065,0.6,58.1,63.0,5.53,5.63,3.24,VS1,Good,E
Zurich,3175,0.7,63.6,58.0,5.67,5.62,3.59,VS1,Good,E
Zurich,756,0.32,59.5,64.0,4.42,4.45,2.64,VS1,Good,E
Zurich,1138,0.4,63.8,57.0,4.72,4.69,3.0,VS1,Good,E
Zurich,7234,1.01,63.4,58.0,6.36,6.38,4.04,VS1,Good,E
Las Vegas,7528,1.01,63.8,55.0,6.32,6.41,4.06,VS1,Good,E
Las Vegas,3471,0.73,60.8,61.0,5.77,5.8,3.52,VS1,Good,E
Las Vegas,327,0.23,56.9,65.0,4.05,4.07,2.31,VS1,Good,E
New York City,818,0.37,63.3,56.0,4.58,4.61,2.91,VS1,Good,E
Paris,2964,0.7,63.6,58.0,5.61,5.56,3.55,VS1,Good,E
Paris,3063,0.7,59.4,61.0,5.79,5.83,3.45,VS1,Good,E
Tel Aviv,2952,0.7,61.0,61.0,5.69,5.72,3.48,VS1,Good,E
Tel Aviv,1690,0.5,60.3,62.0,5.1,5.11,3.08,VS1,Good,E
Tel Aviv,7556,1.0,60.1,63.0,6.42,6.45,3.87,VS1,Good,E
Tel Aviv,1932,0.5,61.1,58.2,5.08,5.12,3.11,VS1,Good,E
Tel Aviv,4353,0.9,64.8,54.0,6.12,6.07,3.95,VS1,Good,E
Dubai,1082,0.39,57.8,58.0,4.86,4.9,2.82,VS1,Good,E
Kimberly,7260,1.0,63.6,59.0,6.32,6.35,4.03,VS1,Good,E
Kimberly,3464,0.71,59.4,61.0,5.8,5.89,3.47,VS1,Good,E
Kimberly,1776,0.53,63.2,56.0,5.14,5.18,3.26,VS1,Good,E
Kimberly,2041,0.58,61.5,61.9,5.3,5.34,3.27,VS1,Good,E
Kimberly,6822,1.0,60.6,63.0,6.28,6.42,3.85,VS1,Good,E
Kimberly,1938,0.56,61.7,65.0,5.21,5.23,3.22,VS1,Good,E
Kimberly,402,0.23,64.1,59.0,3.83,3.85,2.46,VS1,Good,E
Kimberly,5201,0.9,62.7,58.0,6.07,6.12,3.82,VS1,Good,E
Kimberly,2826,0.7,57.2,59.0,5.94,5.88,3.38,VS1,Good,E
Kimberly,938,0.35,61.3,65.0,4.51,4.53,2.77,VS1,Good,E
Kimberly,2824,0.74,63.1,58.0,5.73,5.75,3.62,VS1,Good,E
Kimberly,458,0.28,63.1,55.0,4.15,4.18,2.63,VS1,Good,E
Kimberly,935,0.41,63.5,54.0,4.71,4.74,3.0,VS1,Good,E
Surat,7826,1.05,63.1,59.0,6.45,6.49,4.08,VS1,Good,E
Surat,17400,1.69,63.8,56.0,7.51,7.57,4.81,VS1,Good,E
Surat,15792,1.52,63.9,56.0,7.25,7.21,4.62,VS1,Good,E
Surat,3148,0.7,58.7,60.0,5.79,5.83,3.41,VS1,Good,E
Surat,1841,0.51,61.3,63.0,5.11,5.16,3.15,VS1,Good,E
Surat,1293,0.47,65.4,56.0,4.85,4.9,3.19,VS1,Good,E
Antwerp,3146,0.73,63.7,59.0,5.67,5.69,3.62,VS1,Good,E
Antwerp,3277,0.7,61.3,62.0,5.64,5.72,3.48,VS1,Good,E
Antwerp,5068,0.9,62.2,60.0,6.12,6.16,3.82,VS1,Good,E
Antwerp,3419,0.7,58.4,61.0,5.85,5.89,3.43,VS1,Good,E
Antwerp,7127,1.01,63.8,60.0,6.25,6.23,3.98,VS1,Good,E
Antwerp,1806,0.5,58.2,61.0,5.19,5.22,3.03,VS1,Good,E
Antwerp,917,0.41,58.4,58.0,4.88,4.91,2.86,VS1,Good,E
Antwerp,827,0.41,62.8,58.0,4.67,4.7,2.94,VS1,Good,E
Antwerp,6159,1.01,65.8,55.0,6.2,6.23,4.09,VS1,Good,E
Antwerp,3048,0.72,57.9,60.0,5.97,5.91,3.44,VS1,Good,E
Antwerp,663,0.35,63.1,56.0,4.49,4.54,2.85,VS1,Good,E
Antwerp,7190,1.0,60.0,65.0,6.48,6.43,3.87,VS1,Good,E
Madrid,7665,1.01,63.6,57.0,6.41,6.35,4.06,VS1,Good,E
Madrid,2185,0.58,58.6,64.0,5.4,5.46,3.18,VS1,Good,E
Madrid,8902,1.21,61.7,58.0,6.73,6.78,4.17,VS1,Good,E
Madrid,756,0.32,60.3,64.0,4.42,4.44,2.67,VS1,Good,E
Madrid,2973,0.7,59.8,62.0,5.74,5.8,3.45,VS1,Good,E
London,1760,0.51,57.9,63.0,5.24,5.39,3.08,VS1,Good,E
London,970,0.43,59.9,61.0,4.89,4.93,2.94,VS1,Good,E
London,373,0.23,64.3,59.0,3.84,3.87,2.48,VS1,Good,E
London,638,0.32,64.3,59.0,4.28,4.34,2.77,VS1,Good,E
London,3231,0.75,63.1,55.0,5.8,5.83,3.67,VS1,Good,E
London,954,0.41,61.3,61.0,4.77,4.79,2.93,VS1,Good,E
London,5356,0.9,59.3,56.0,6.27,6.32,3.73,VS1,Good,E
Luxembourg,889,0.37,62.8,65.0,4.51,4.54,2.84,VS1,Good,E
Luxembourg,470,0.28,64.3,55.0,4.14,4.16,2.67,VS1,Good,E
Amsterdam,2361,0.72,63.7,58.0,5.71,5.66,3.62,SI1,Good,E
Amsterdam,596,0.34,63.9,56.0,4.44,4.48,2.85,SI1,Good,E
Amsterdam,1090,0.5,63.7,59.0,5.07,5.01,3.21,SI1,Good,E
Amsterdam,1170,0.51,63.6,59.0,5.13,5.06,3.24,SI1,Good,E
Amsterdam,1090,0.5,64.2,59.0,5.03,4.97,3.21,SI1,Good,E
Amsterdam,4256,1.01,63.8,60.0,6.36,6.31,4.04,SI1,Good,E
Amsterdam,544,0.31,63.4,55.0,4.32,4.33,2.74,SI1,Good,E
Amsterdam,1224,0.53,63.6,56.0,5.19,5.1,3.27,SI1,Good,E
Amsterdam,631,0.36,63.1,58.0,4.49,4.54,2.85,SI1,Good,E
Amsterdam,1443,0.51,63.9,54.0,5.09,5.05,3.24,SI1,Good,E
Amsterdam,705,0.41,63.6,58.0,4.72,4.74,3.01,SI1,Good,E
Amsterdam,698,0.31,63.9,56.0,4.31,4.27,2.74,SI1,Good,E
Amsterdam,4928,1.01,56.9,61.0,6.65,6.6,3.77,SI1,Good,E
Amsterdam,3332,0.9,63.8,61.0,6.08,6.05,3.87,SI1,Good,E
Amsterdam,12870,1.5,64.2,55.0,7.22,7.17,4.62,SI1,Good,E
Amsterdam,5823,1.01,64.0,60.0,6.38,6.28,4.05,SI1,Good,E
Amsterdam,10696,1.51,63.5,57.0,7.23,7.28,4.61,SI1,Good,E
Amsterdam,3625,0.9,60.8,65.0,6.31,6.18,3.8,SI1,Good,E
Zurich,882,0.4,63.9,58.0,4.67,4.63,2.97,SI1,Good,E
Zurich,882,0.4,63.9,55.0,4.72,4.67,3.0,SI1,Good,E
Zurich,2407,0.7,63.6,62.0,5.6,5.57,3.55,SI1,Good,E
Zurich,544,0.31,63.3,55.0,4.33,4.36,2.75,SI1,Good,E
Zurich,1343,0.51,63.5,54.0,5.07,5.1,3.23,SI1,Good,E
Zurich,945,0.42,63.6,61.0,4.73,4.7,3.0,SI1,Good,E
Zurich,5132,1.01,63.4,60.0,6.3,6.34,4.01,SI1,Good,E
Zurich,4523,0.91,60.2,60.0,6.17,6.26,3.74,SI1,Good,E
Zurich,705,0.41,63.1,57.0,4.73,4.78,3.0,SI1,Good,E
Zurich,526,0.3,63.1,53.0,4.27,4.32,2.71,SI1,Good,E
Zurich,1232,0.5,64.6,54.0,4.95,5.05,3.23,SI1,Good,E
Zurich,687,0.4,63.8,56.0,4.7,4.74,3.01,SI1,Good,E
Zurich,4766,1.01,64.3,59.0,6.31,6.34,4.07,SI1,Good,E
Las Vegas,6653,1.2,59.9,64.0,6.84,6.79,4.08,SI1,Good,E
Las Vegas,4743,1.01,62.6,61.0,6.38,6.43,4.01,SI1,Good,E
Las Vegas,2459,0.7,61.7,59.0,5.62,5.66,3.48,SI1,Good,E
Las Vegas,4619,1.01,63.2,59.0,6.25,6.28,3.96,SI1,Good,E
Las Vegas,687,0.4,63.2,56.0,4.65,4.69,2.95,SI1,Good,E
Las Vegas,4474,1.0,63.8,55.0,6.34,6.31,4.03,SI1,Good,E
Las Vegas,760,0.41,59.5,62.0,4.85,4.87,2.89,SI1,Good,E
Las Vegas,1063,0.45,63.9,57.0,4.86,4.81,3.09,SI1,Good,E
Las Vegas,882,0.4,64.2,56.0,4.69,4.66,3.0,SI1,Good,E
Las Vegas,4165,0.9,63.1,61.0,6.14,6.18,3.89,SI1,Good,E
Las Vegas,1155,0.5,63.7,59.0,5.07,5.01,3.21,SI1,Good,E
Las Vegas,11795,1.5,64.1,58.0,7.24,7.15,4.61,SI1,Good,E
Las Vegas,4916,1.0,59.3,61.0,6.42,6.53,3.84,SI1,Good,E
Las Vegas,3250,0.83,63.7,59.0,5.95,5.89,3.77,SI1,Good,E
Las Vegas,3449,0.9,63.8,56.0,6.17,6.09,3.91,SI1,Good,E
Las Vegas,5051,1.0,57.5,62.0,6.5,6.58,3.76,SI1,Good,E
Las Vegas,756,0.44,63.4,57.0,4.81,4.85,3.06,SI1,Good,E
Las Vegas,11075,1.52,63.5,58.0,7.29,7.36,4.65,SI1,Good,E
Las Vegas,4912,1.01,63.4,59.0,6.34,6.38,4.03,SI1,Good,E
New York City,4443,1.02,63.1,57.0,6.37,6.43,4.04,SI1,Good,E
New York City,705,0.41,63.2,58.0,4.68,4.72,2.97,SI1,Good,E
New York City,4463,0.9,63.9,55.0,6.08,6.13,3.9,SI1,Good,E
New York City,1624,0.51,64.3,54.0,5.1,5.07,3.27,SI1,Good,E
New York City,5232,1.01,64.2,59.0,6.27,6.19,4.0,SI1,Good,E
New York City,2111,0.7,61.6,61.0,5.64,5.66,3.48,SI1,Good,E
New York City,882,0.4,63.7,56.0,4.69,4.66,2.98,SI1,Good,E
New York City,579,0.33,63.8,55.0,4.36,4.38,2.79,SI1,Good,E
New York City,1287,0.58,59.3,64.0,5.48,5.42,3.23,SI1,Good,E
New York City,1601,0.54,59.9,63.0,5.25,5.3,3.16,SI1,Good,E
New York City,5285,1.04,63.5,56.0,6.37,6.41,4.06,SI1,Good,E
New York City,2496,0.7,63.2,57.0,5.61,5.63,3.55,SI1,Good,E
New York City,556,0.34,63.4,55.0,4.44,4.46,2.82,SI1,Good,E
New York City,5082,1.0,63.7,60.0,6.24,6.29,3.99,SI1,Good,E
New York City,5174,1.0,63.7,60.0,6.29,6.24,3.99,SI1,Good,E
New York City,3391,0.9,63.8,61.0,6.05,6.08,3.87,SI1,Good,E
New York City,524,0.32,63.5,56.0,4.34,4.38,2.77,SI1,Good,E
New York City,4258,0.92,63.2,58.0,6.16,6.18,3.9,SI1,Good,E
New York City,1415,0.5,63.7,56.0,5.06,5.02,3.21,SI1,Good,E
New York City,829,0.45,63.9,57.0,4.81,4.86,3.09,SI1,Good,E
Paris,3795,0.9,63.9,57.0,6.12,6.08,3.9,SI1,Good,E
Paris,2164,0.7,64.3,57.0,5.63,5.56,3.6,SI1,Good,E
Paris,5630,1.12,64.3,57.0,6.56,6.5,4.2,SI1,Good,E
Paris,6708,1.21,64.2,58.0,6.65,6.59,4.25,SI1,Good,E
Paris,687,0.4,63.5,57.0,4.7,4.72,2.99,SI1,Good,E
Paris,544,0.31,63.4,55.0,4.29,4.32,2.73,SI1,Good,E
Paris,4399,1.01,59.3,64.0,6.47,6.49,3.84,SI1,Good,E
Paris,1406,0.55,63.1,58.0,5.2,5.23,3.29,SI1,Good,E
Paris,561,0.32,63.3,56.0,4.34,4.35,2.75,SI1,Good,E
Paris,4229,0.9,59.8,64.0,6.14,6.21,3.69,SI1,Good,E
Paris,5575,1.08,58.4,60.0,6.71,6.74,3.93,SI1,Good,E
Paris,4853,1.01,64.3,59.0,6.34,6.31,4.07,SI1,Good,E
Paris,524,0.32,63.1,56.0,4.34,4.37,2.75,SI1,Good,E
Paris,2305,0.72,63.9,58.0,5.72,5.64,3.63,SI1,Good,E
Paris,2822,0.7,61.4,64.0,5.71,5.66,3.49,SI1,Good,E
Paris,1332,0.53,64.1,54.0,5.11,5.16,3.29,SI1,Good,E
Paris,6830,1.32,63.7,56.0,6.96,6.88,4.41,SI1,Good,E
Paris,698,0.31,63.7,57.0,4.31,4.29,2.74,SI1,Good,E
Tel Aviv,2079,0.7,59.8,64.0,5.75,5.69,3.42,SI1,Good,E
Tel Aviv,5384,1.0,58.0,60.0,6.48,6.52,3.77,SI1,Good,E
Tel Aviv,540,0.33,63.1,56.0,4.42,4.45,2.8,SI1,Good,E
Tel Aviv,561,0.32,63.1,56.0,4.36,4.39,2.76,SI1,Good,E
Tel Aviv,5233,1.01,57.9,57.0,6.6,6.67,3.84,SI1,Good,E
Tel Aviv,1246,0.53,56.7,59.0,5.39,5.37,3.05,SI1,Good,E
Tel Aviv,6178,1.11,61.4,57.5,6.62,6.66,4.08,SI1,Good,E
Tel Aviv,11460,1.51,63.1,58.0,7.23,7.28,4.58,SI1,Good,E
Tel Aviv,4480,1.01,64.1,59.0,6.35,6.31,4.06,SI1,Good,E
Tel Aviv,967,0.46,62.7,58.0,4.87,4.92,3.07,SI1,Good,E
Tel Aviv,526,0.3,63.7,58.0,4.24,4.27,2.71,SI1,Good,E
Tel Aviv,755,0.41,63.5,57.0,4.69,4.73,2.99,SI1,Good,E
Tel Aviv,5096,1.08,63.1,59.0,6.49,6.53,4.11,SI1,Good,E
Tel Aviv,687,0.4,63.5,58.0,4.65,4.67,2.96,SI1,Good,E
Tel Aviv,596,0.34,63.3,56.0,4.41,4.44,2.8,SI1,Good,E
Tel Aviv,4989,1.0,62.6,61.0,6.29,6.32,3.95,SI1,Good,E
Dubai,1343,0.51,63.9,56.0,5.07,5.11,3.25,SI1,Good,E
Dubai,4463,0.9,63.9,57.0,6.05,6.1,3.88,SI1,Good,E
Dubai,1624,0.51,64.3,55.0,5.12,5.05,3.27,SI1,Good,E
Dubai,2674,0.75,63.4,57.0,5.75,5.77,3.65,SI1,Good,E
Dubai,1155,0.5,64.0,56.0,5.03,4.97,3.2,SI1,Good,E
Dubai,4256,0.91,63.7,64.0,6.09,6.03,3.86,SI1,Good,E
Dubai,2511,0.71,60.8,62.0,5.7,5.74,3.48,SI1,Good,E
Dubai,2386,0.7,63.6,62.0,5.57,5.6,3.55,SI1,Good,E
Dubai,641,0.38,62.8,61.0,4.6,4.67,2.91,SI1,Good,E
Dubai,5061,1.0,64.2,58.0,6.25,6.28,4.02,SI1,Good,E
Dubai,11303,1.53,63.5,58.0,7.29,7.35,4.65,SI1,Good,E
Dubai,6861,1.21,63.6,58.0,6.65,6.77,4.27,SI1,Good,E
Kimberly,2370,0.7,58.3,64.0,5.77,5.69,3.34,SI1,Good,E
Kimberly,4173,0.9,60.7,63.0,6.07,6.13,3.7,SI1,Good,E
Kimberly,969,0.41,63.9,58.0,4.72,4.7,3.01,SI1,Good,E
Kimberly,544,0.31,63.4,55.0,4.31,4.33,2.74,SI1,Good,E
Kimberly,524,0.32,63.1,54.0,4.37,4.41,2.77,SI1,Good,E
Kimberly,579,0.33,63.3,56.0,4.41,4.43,2.8,SI1,Good,E
Kimberly,5226,1.01,63.6,60.0,6.38,6.32,4.04,SI1,Good,E
Kimberly,2849,0.79,64.1,54.0,5.86,5.84,3.75,SI1,Good,E
Kimberly,1155,0.5,64.0,57.0,5.04,4.99,3.21,SI1,Good,E
Kimberly,687,0.4,63.6,57.0,4.65,4.69,2.97,SI1,Good,E
Kimberly,4692,1.01,63.3,57.0,6.33,6.37,4.02,SI1,Good,E
Kimberly,1156,0.53,63.6,56.0,5.19,5.1,3.27,SI1,Good,E
Kimberly,1844,0.58,61.0,62.0,5.36,5.33,3.26,SI1,Good,E
Kimberly,4611,0.91,63.6,57.0,6.13,6.1,3.89,SI1,Good,E
Kimberly,4936,1.0,62.4,59.0,6.35,6.4,3.98,SI1,Good,E
Kimberly,718,0.43,63.4,56.0,4.77,4.79,3.03,SI1,Good,E
Kimberly,1138,0.55,63.3,54.0,5.21,5.24,3.31,SI1,Good,E
Kimberly,526,0.3,63.2,56.0,4.27,4.3,2.71,SI1,Good,E
Kimberly,1266,0.51,57.4,62.0,5.24,5.29,3.02,SI1,Good,E
Kimberly,5233,1.01,58.6,62.0,6.58,6.6,3.86,SI1,Good,E
Kimberly,1090,0.5,64.0,57.0,5.04,4.99,3.21,SI1,Good,E
Kimberly,5411,1.01,63.2,59.0,6.27,6.35,3.99,SI1,Good,E
Kimberly,1316,0.5,63.2,57.0,5.03,5.06,3.19,SI1,Good,E
Kimberly,6275,1.0,61.1,58.0,6.43,6.41,3.92,SI1,Good,E
Kimberly,556,0.34,63.5,55.0,4.44,4.47,2.83,SI1,Good,E
Kimberly,11948,1.5,63.9,54.0,7.26,7.2,4.62,SI1,Good,E
Kimberly,739,0.43,63.2,57.0,4.78,4.84,3.04,SI1,Good,E
Kimberly,12754,1.5,64.2,55.0,7.17,7.22,4.62,SI1,Good,E
Kimberly,641,0.34,60.5,60.1,4.5,4.53,2.73,SI1,Good,E
Kimberly,4878,1.05,64.2,61.0,6.33,6.41,4.09,SI1,Good,E
Kimberly,544,0.31,63.1,57.0,4.3,4.35,2.73,SI1,Good,E
Kimberly,3973,0.91,64.0,61.0,6.01,6.06,3.86,SI1,Good,E
Kimberly,3570,0.9,63.5,55.0,6.12,6.22,3.92,SI1,Good,E
Kimberly,544,0.31,63.1,55.0,4.33,4.36,2.74,SI1,Good,E
Kimberly,5646,1.01,64.0,56.0,6.33,6.36,4.06,SI1,Good,E
Kimberly,4608,1.01,64.7,57.0,6.22,6.29,4.05,SI1,Good,E
Kimberly,5766,1.04,63.8,58.0,6.46,6.39,4.1,SI1,Good,E
Kimberly,2366,0.74,62.1,64.0,5.76,5.71,3.56,SI1,Good,E
Surat,687,0.4,63.7,57.0,4.66,4.69,2.98,SI1,Good,E
Surat,526,0.3,63.6,57.0,4.22,4.24,2.69,SI1,Good,E
Surat,675,0.3,63.7,59.0,4.27,4.21,2.7,SI1,Good,E
Surat,2150,0.7,57.8,62.0,5.79,5.84,3.36,SI1,Good,E
Surat,5132,1.01,63.7,58.0,6.32,6.36,4.04,SI1,Good,E
Surat,5627,1.01,58.1,59.0,6.57,6.65,3.84,SI1,Good,E
Surat,2420,0.71,63.1,59.0,5.62,5.75,3.59,SI1,Good,E
Surat,4611,0.93,63.1,57.0,6.17,6.19,3.9,SI1,Good,E
Surat,2871,0.73,63.6,57.0,5.7,5.72,3.63,SI1,Good,E
Surat,4213,1.0,59.8,65.0,6.56,6.45,3.89,SI1,Good,E
Surat,882,0.4,63.6,57.0,4.69,4.65,2.97,SI1,Good,E
Surat,687,0.4,63.2,56.0,4.69,4.74,2.98,SI1,Good,E
Surat,4480,1.01,59.3,64.0,6.49,6.47,3.84,SI1,Good,E
Surat,4563,1.01,64.5,56.0,6.24,6.29,4.04,SI1,Good,E
Surat,1336,0.58,59.3,64.0,5.48,5.42,3.23,SI1,Good,E
Surat,3400,0.9,64.3,62.0,6.0,6.07,3.88,SI1,Good,E
Surat,5132,1.01,63.6,60.0,6.32,6.38,4.04,SI1,Good,E
Surat,4054,0.9,62.4,62.0,6.13,6.17,3.84,SI1,Good,E
Surat,2796,0.73,63.2,58.0,5.7,5.76,3.62,SI1,Good,E
Surat,756,0.44,63.2,53.0,4.84,4.87,3.07,SI1,Good,E
Surat,1388,0.52,63.7,54.0,5.12,5.15,3.27,SI1,Good,E
Surat,1443,0.51,63.9,56.0,5.11,5.07,3.25,SI1,Good,E
Surat,4181,1.01,64.3,59.0,6.31,6.28,4.05,SI1,Good,E
Surat,526,0.3,63.7,59.0,4.21,4.27,2.7,SI1,Good,E
Surat,544,0.31,63.6,57.0,4.28,4.3,2.73,SI1,Good,E
Surat,773,0.42,63.4,56.0,4.74,4.82,3.03,SI1,Good,E
Surat,1316,0.5,63.8,55.0,5.04,5.09,3.23,SI1,Good,E
Antwerp,5379,1.01,64.3,59.0,6.23,6.28,4.02,SI1,Good,E
Antwerp,698,0.31,63.6,57.0,4.3,4.28,2.73,SI1,Good,E
Antwerp,12224,1.71,63.8,58.0,7.54,7.48,4.79,SI1,Good,E
Antwerp,2239,0.7,62.7,61.0,5.59,5.67,3.53,SI1,Good,E
Antwerp,2817,0.71,62.8,64.0,5.6,5.54,3.5,SI1,Good,E
Antwerp,556,0.34,63.3,57.0,4.44,4.47,2.82,SI1,Good,E
Antwerp,7563,1.24,63.5,55.0,6.82,6.86,4.35,SI1,Good,E
Antwerp,1282,0.53,62.6,64.0,5.13,5.22,3.24,SI1,Good,E
Antwerp,682,0.4,64.2,56.0,4.66,4.69,3.0,SI1,Good,E
Antwerp,1343,0.51,63.2,61.0,5.05,5.08,3.2,SI1,Good,E
Antwerp,3884,0.9,58.1,64.0,6.26,6.28,3.64,SI1,Good,E
Antwerp,687,0.4,63.2,58.0,4.66,4.7,2.96,SI1,Good,E
Antwerp,4032,1.01,64.2,56.0,6.31,6.27,4.04,SI1,Good,E
Antwerp,2606,0.71,63.8,54.0,5.66,5.72,3.63,SI1,Good,E
Antwerp,3274,0.9,62.2,65.0,6.13,6.08,3.8,SI1,Good,E
Antwerp,675,0.3,63.6,57.0,4.24,4.22,2.69,SI1,Good,E
Antwerp,544,0.31,63.7,57.0,4.29,4.31,2.74,SI1,Good,E
Antwerp,12490,1.51,63.6,56.0,7.34,7.23,4.63,SI1,Good,E
Antwerp,2573,0.71,61.5,61.0,5.64,5.67,3.48,SI1,Good,E
Antwerp,373,0.28,62.6,60.0,4.12,4.15,2.59,SI1,Good,E
Antwerp,1136,0.5,65.5,56.0,4.9,4.99,3.24,SI1,Good,E
Antwerp,14479,1.73,64.2,58.0,7.54,7.5,4.83,SI1,Good,E
Antwerp,4853,1.01,60.9,64.0,6.29,6.22,3.81,SI1,Good,E
Antwerp,11487,1.51,62.8,59.0,7.16,7.2,4.51,SI1,Good,E
Antwerp,2569,0.7,63.5,58.0,5.62,5.65,3.58,SI1,Good,E
Antwerp,4512,0.91,63.5,57.0,6.11,6.14,3.89,SI1,Good,E
Antwerp,2239,0.7,61.9,58.0,5.63,5.67,3.5,SI1,Good,E
Antwerp,5899,1.14,60.9,64.0,6.78,6.68,4.09,SI1,Good,E
Antwerp,743,0.33,63.8,55.0,4.38,4.36,2.79,SI1,Good,E
Antwerp,1188,0.5,63.6,56.0,5.03,5.0,3.19,SI1,Good,E
Antwerp,561,0.32,63.4,55.0,4.35,4.36,2.76,SI1,Good,E
Antwerp,8820,1.5,64.1,56.0,7.21,7.14,4.6,SI1,Good,E
Antwerp,737,0.4,63.5,56.0,4.67,4.72,2.98,SI1,Good,E
Antwerp,3578,0.78,59.4,62.0,6.02,6.07,3.59,SI1,Good,E
Antwerp,3510,0.9,63.8,56.0,6.09,6.17,3.91,SI1,Good,E
Antwerp,1110,0.4,60.6,65.0,4.74,4.71,2.86,SI1,Good,E
Antwerp,5226,1.01,63.7,58.0,6.36,6.32,4.04,SI1,Good,E
Madrid,10088,1.51,60.4,61.0,7.33,7.37,4.44,SI1,Good,E
Madrid,2498,0.7,57.5,62.0,5.81,5.85,3.35,SI1,Good,E
Madrid,1328,0.53,57.8,57.0,5.33,5.29,3.07,SI1,Good,E
Madrid,654,0.41,63.5,55.0,4.73,4.75,3.01,SI1,Good,E
Madrid,5299,1.0,63.2,57.0,6.36,6.39,4.03,SI1,Good,E
Madrid,3649,0.92,63.3,57.0,6.17,6.22,3.92,SI1,Good,E
Madrid,1259,0.5,61.8,62.0,5.05,5.08,3.13,SI1,Good,E
Madrid,4912,1.01,63.1,60.0,6.34,6.37,4.01,SI1,Good,E
Madrid,526,0.3,63.4,56.0,4.23,4.25,2.69,SI1,Good,E
Madrid,544,0.31,63.5,57.0,4.28,4.32,2.73,SI1,Good,E
Madrid,3107,0.79,63.2,56.0,5.83,5.91,3.71,SI1,Good,E
Madrid,544,0.31,63.1,57.0,4.28,4.31,2.71,SI1,Good,E
Madrid,1279,0.5,63.5,61.0,4.98,5.03,3.18,SI1,Good,E
Madrid,4646,1.0,63.9,55.0,6.28,6.34,4.03,SI1,Good,E
Madrid,561,0.32,63.2,56.0,4.35,4.38,2.76,SI1,Good,E
Madrid,2651,0.71,59.2,61.0,5.8,5.85,3.45,SI1,Good,E
Madrid,882,0.4,63.7,57.0,4.69,4.66,2.98,SI1,Good,E
Madrid,1217,0.5,64.0,56.0,5.03,4.9,3.18,SI1,Good,E
Madrid,1316,0.5,63.3,58.0,4.99,5.03,3.17,SI1,Good,E
Madrid,1147,0.5,64.0,56.0,5.03,4.9,3.18,SI1,Good,E
Madrid,15093,2.01,63.8,55.0,8.0,7.96,5.09,SI1,Good,E
London,1434,0.51,63.6,58.0,5.0,4.97,3.17,SI1,Good,E
London,4165,0.9,58.3,61.0,6.24,6.29,3.65,SI1,Good,E
London,2749,0.73,57.9,55.0,6.0,5.96,3.46,SI1,Good,E
London,11179,1.5,58.9,61.0,7.43,7.5,4.4,SI1,Good,E
London,4546,1.01,63.5,58.0,6.28,6.35,4.01,SI1,Good,E
London,2923,0.75,58.3,60.0,5.94,5.99,3.48,SI1,Good,E
London,579,0.33,63.4,55.0,4.37,4.4,2.78,SI1,Good,E
London,1090,0.5,64.0,56.0,5.03,4.97,3.2,SI1,Good,E
London,9539,1.51,65.5,56.0,7.12,7.16,4.68,SI1,Good,E
London,2821,0.73,63.6,57.0,5.72,5.7,3.63,SI1,Good,E
London,4512,0.91,63.1,58.0,6.12,6.17,3.88,SI1,Good,E
London,2812,0.7,63.5,59.0,5.49,5.53,3.5,SI1,Good,E
London,4967,1.05,64.2,61.0,6.41,6.33,4.09,SI1,Good,E
London,1316,0.5,63.7,56.0,5.02,5.06,3.21,SI1,Good,E
London,1241,0.51,63.6,59.0,5.13,5.06,3.24,SI1,Good,E
London,524,0.32,63.3,55.0,4.33,4.36,2.75,SI1,Good,E
Luxembourg,7096,1.2,64.0,61.0,6.67,6.61,4.25,SI1,Good,E
Luxembourg,526,0.3,63.8,55.0,4.25,4.28,2.72,SI1,Good,E
Luxembourg,544,0.31,63.2,59.0,4.24,4.31,2.7,SI1,Good,E
Luxembourg,882,0.4,63.8,56.0,4.74,4.7,3.01,SI1,Good,E
Luxembourg,755,0.41,63.3,57.0,4.73,4.75,3.0,SI1,Good,E
Luxembourg,3696,1.0,57.6,65.0,6.47,6.44,3.72,SI1,Good,E
Luxembourg,544,0.31,63.9,56.0,4.27,4.31,2.74,SI1,Good,E
